loan_amnt,grade,annual_inc,issue_d,loan_status,dti,earliest_cr_line
16000.0,C,47000.0,Nov-2015,Current,8.94,Nov-1994
18400.0,A,100000.0,Dec-2015,Fully Paid,16.74,Jul-2003
6200.0,A,70000.0,Nov-2015,Fully Paid,16.36,Jul-2000
10000.0,B,55000.0,Nov-2015,Charged Off,32.86,May-1996
16000.0,C,65000.0,Nov-2015,Current,26.99,Nov-1984
9700.0,C,52000.0,Nov-2015,Fully Paid,28.89,Dec-2001
10500.0,B,60000.0,Nov-2015,Fully Paid,2.0,Apr-1999
10500.0,B,72000.0,Nov-2015,Fully Paid,9.45,Feb-2001
20000.0,B,105000.0,Nov-2015,Fully Paid,18.76,Apr-1999
10000.0,B,75000.0,Nov-2015,Fully Paid,29.3,Aug-1987
29850.0,E,63000.0,Nov-2015,Current,23.92,Oct-2003
18800.0,C,56000.0,Nov-2015,Fully Paid,6.8,Jun-2003
10900.0,B,60000.0,Nov-2015,Current,26.72,Sep-1990
9000.0,A,55000.0,Nov-2015,Fully Paid,14.27,Mar-1995
6000.0,C,17000.0,Nov-2015,Fully Paid,39.41,Nov-1995
24000.0,A,113000.0,Nov-2015,Fully Paid,28.42,Feb-2001
8000.0,B,40956.0,Nov-2015,Charged Off,15.38,Apr-1994
16000.0,C,150000.0,Dec-2015,Fully Paid,19.8,Jun-2008
15000.0,A,57000.0,Nov-2015,Fully Paid,19.65,Aug-1990
8800.0,C,20000.0,Nov-2015,Fully Paid,22.21,May-2006
16000.0,C,47000.0,Dec-2015,Fully Paid,24.26,Nov-2000
24000.0,B,97500.0,Nov-2015,Fully Paid,11.73,Mar-2008
18000.0,A,113640.0,Nov-2015,Fully Paid,8.55,May-2003
8500.0,D,120000.0,Dec-2015,Fully Paid,33.22,Jan-1988
6400.0,A,45000.0,Nov-2015,Fully Paid,23.63,Sep-2005
24000.0,B,285000.0,Nov-2015,Charged Off,7.6,Nov-2003
16000.0,A,250000.0,Nov-2015,Fully Paid,15.93,Oct-1995
5000.0,C,40000.0,Nov-2015,Fully Paid,12.39,Feb-2012
10000.0,E,82000.0,Nov-2015,Current,16.64,Dec-2002
15350.0,E,43000.0,Nov-2015,Current,33.38,Jul-2006
24000.0,C,220000.0,Nov-2015,Current,21.47,Mar-1984
35000.0,C,98000.0,Nov-2015,Fully Paid,8.43,Aug-2003
11200.0,C,62000.0,Nov-2015,Charged Off,25.34,Jul-2002
21000.0,C,50000.0,Nov-2015,Charged Off,22.66,Nov-1999
4800.0,C,48000.0,Nov-2015,Fully Paid,14.83,Apr-2004
6100.0,B,58000.0,Nov-2015,Fully Paid,12.89,Mar-2002
13800.0,D,36000.0,Nov-2015,Fully Paid,34.5,Mar-1984
12000.0,B,61000.0,Nov-2015,Fully Paid,26.4,Jan-2004
15000.0,B,45000.0,Nov-2015,Fully Paid,5.52,Jun-2000
13600.0,B,168000.0,Dec-2015,Fully Paid,16.16,Sep-1990
19375.0,C,80200.0,Dec-2015,Current,31.81,Sep-1998
4800.0,B,45000.0,Nov-2015,Fully Paid,39.55,Aug-1992
28525.0,B,81000.0,Nov-2015,Fully Paid,34.18,Jun-1987
12000.0,A,35000.0,Nov-2015,Fully Paid,13.51,Dec-1998
15000.0,C,130000.0,Nov-2015,Charged Off,14.84,Mar-1985
8400.0,B,24000.0,Nov-2015,Fully Paid,36.55,Oct-1987
14000.0,A,115000.0,Nov-2015,Fully Paid,9.78,Nov-1987
7250.0,B,45000.0,Nov-2015,Fully Paid,37.85,Jul-1998
28000.0,A,114782.0,Nov-2015,Charged Off,28.6,Jun-1989
7000.0,D,70000.0,Nov-2015,Fully Paid,15.72,Mar-1992
6000.0,B,40000.0,Nov-2015,Charged Off,25.95,Feb-1996
7800.0,B,115000.0,Nov-2015,Fully Paid,8.97,Jul-2009
7200.0,A,65000.0,Nov-2015,Fully Paid,23.56,Nov-1987
8150.0,C,47000.0,Nov-2015,Fully Paid,15.83,Apr-1999
10500.0,C,55000.0,Nov-2015,Fully Paid,35.3,May-1999
18000.0,B,44000.0,Nov-2015,Fully Paid,21.79,Oct-1996
15000.0,D,70000.0,Dec-2015,Current,30.14,Feb-1997
20000.0,B,68000.0,Dec-2015,Fully Paid,20.54,Jul-1985
33275.0,C,75000.0,Nov-2015,Fully Paid,28.66,Aug-1998
23975.0,E,135000.0,Nov-2015,Charged Off,20.79,Jan-2003
15000.0,B,43000.0,Nov-2015,Fully Paid,10.32,Jun-1993
23000.0,A,80000.0,Nov-2015,Fully Paid,9.68,Sep-2003
10000.0,C,42000.0,Nov-2015,Charged Off,21.29,Aug-2001
25000.0,C,55000.0,Nov-2015,Current,30.63,Oct-1996
12000.0,B,83000.0,Nov-2015,Current,16.89,Feb-1999
15600.0,C,96000.0,Nov-2015,Charged Off,11.69,Aug-1994
9000.0,B,45000.0,Nov-2015,Fully Paid,15.81,Apr-2002
20000.0,B,68000.0,Nov-2015,Charged Off,32.26,Sep-2007
20000.0,B,134000.0,Nov-2015,Current,4.09,Jun-2003
21000.0,B,45000.0,Nov-2015,Charged Off,21.57,Apr-1984
5000.0,B,28860.0,Nov-2015,Fully Paid,24.62,Apr-1984
10000.0,B,32000.0,Nov-2015,Fully Paid,34.28,Jul-1989
15000.0,C,94000.0,Nov-2015,Fully Paid,14.03,Sep-2000
20675.0,C,81600.0,Nov-2015,Fully Paid,32.29,Oct-2000
17000.0,C,61000.0,Nov-2015,Fully Paid,22.01,Nov-1980
11200.0,A,145000.0,Nov-2015,Fully Paid,9.57,Feb-1998
35000.0,A,195000.0,Dec-2015,Fully Paid,6.83,Sep-2002
1200.0,C,36000.0,Nov-2015,Fully Paid,22.43,Dec-2005
6000.0,A,25000.0,Dec-2015,Fully Paid,25.88,Feb-1984
5425.0,A,85000.0,Nov-2015,Fully Paid,7.88,Feb-2001
20000.0,C,72000.0,Nov-2015,Current,7.73,Aug-2001
25000.0,A,70000.0,Nov-2015,Current,29.39,May-1988
10000.0,B,103000.0,Nov-2015,Fully Paid,7.69,Mar-1995
24000.0,F,120000.0,Dec-2015,Fully Paid,15.82,Jul-2003
23000.0,C,90000.0,Nov-2015,Fully Paid,7.25,May-1994
24000.0,A,200000.0,Nov-2015,Fully Paid,11.71,Jun-2001
8500.0,B,65000.0,Nov-2015,Fully Paid,20.59,May-2008
13000.0,C,85000.0,Nov-2015,Charged Off,14.32,Jul-1989
12000.0,C,50000.0,Dec-2015,Current,27.94,Jul-1995
25000.0,C,63000.0,Nov-2015,Fully Paid,21.09,Jan-2001
5000.0,C,45000.0,Dec-2015,Fully Paid,13.25,Feb-2012
20000.0,B,130000.0,Nov-2015,Charged Off,8.58,Jun-1995
2100.0,B,40000.0,Nov-2015,Fully Paid,16.17,Jul-2004
9600.0,A,44000.0,Nov-2015,Fully Paid,1.36,Aug-2003
5800.0,D,32000.0,Nov-2015,Charged Off,29.71,Dec-2004
10000.0,B,110000.0,Nov-2015,Fully Paid,9.72,Jun-2008
4000.0,C,24000.0,Nov-2015,Fully Paid,13.35,Apr-2004
18000.0,B,80000.0,Nov-2015,Fully Paid,18.92,Jan-2003
24825.0,B,54000.0,Nov-2015,Fully Paid,13.73,Jun-2002
14475.0,C,34500.0,Nov-2015,Fully Paid,26.19,Mar-2004
14000.0,B,50000.0,Nov-2015,Fully Paid,32.5,Jul-2002
10800.0,E,35000.0,Dec-2015,Fully Paid,11.73,May-1995
25000.0,B,95000.0,Nov-2015,Fully Paid,35.42,Sep-2001
3150.0,E,37500.0,Nov-2015,Fully Paid,22.41,Apr-2012
5000.0,B,55440.0,Nov-2015,Fully Paid,26.69,Sep-1999
11800.0,C,33355.0,Nov-2015,Fully Paid,26.59,Oct-1992
24800.0,E,123120.0,Nov-2015,Current,15.46,Feb-1999
16000.0,C,60000.0,Nov-2015,Fully Paid,9.04,Dec-2004
30000.0,B,120000.0,Nov-2015,Fully Paid,29.76,Apr-1986
12000.0,B,60000.0,Nov-2015,Fully Paid,13.0,Nov-1999
15000.0,A,160000.0,Nov-2015,Fully Paid,12.68,Aug-2000
10000.0,B,52000.0,Dec-2015,Charged Off,15.6,Apr-2003
12000.0,B,55000.0,Nov-2015,Fully Paid,15.71,Aug-1996
3200.0,A,64000.0,Nov-2015,Fully Paid,8.8,Sep-2000
10000.0,B,40000.0,Nov-2015,Fully Paid,13.17,Feb-2002
35000.0,D,160000.0,Nov-2015,Charged Off,25.27,Jan-1978
4200.0,A,48000.0,Nov-2015,Fully Paid,14.68,Aug-2002
12000.0,C,64000.0,Dec-2015,Fully Paid,29.36,Jun-1993
11900.0,E,46000.0,Nov-2015,Fully Paid,18.31,Jul-2006
14400.0,A,69000.0,Nov-2015,Fully Paid,23.79,Feb-1997
10000.0,A,37000.0,Nov-2015,Fully Paid,19.13,Jul-1996
24000.0,D,118000.0,Nov-2015,Current,14.42,Oct-2001
3300.0,D,82000.0,Nov-2015,Fully Paid,34.76,Feb-1999
20000.0,D,80000.0,Nov-2015,Charged Off,22.34,Jun-2011
5000.0,C,48000.0,Nov-2015,Charged Off,17.7,Jan-2010
22400.0,A,104000.0,Nov-2015,Current,20.57,May-1993
10000.0,A,85000.0,Nov-2015,Fully Paid,17.94,May-1999
10000.0,A,40000.0,Dec-2015,Fully Paid,9.36,May-1999
20000.0,D,70000.0,Nov-2015,Fully Paid,13.97,Nov-2002
10000.0,B,50000.0,Nov-2015,Fully Paid,8.28,Oct-2004
15000.0,C,45000.0,Nov-2015,Fully Paid,12.19,Dec-2006
10300.0,E,51000.0,Nov-2015,Fully Paid,9.39,Aug-2004
19200.0,A,225000.0,Nov-2015,Fully Paid,14.28,Feb-2000
10000.0,B,88000.0,Nov-2015,Fully Paid,8.99,Oct-2003
30000.0,B,105000.0,Nov-2015,Fully Paid,8.45,Feb-2003
12000.0,B,60000.0,Dec-2015,Current,29.02,Jun-1980
20075.0,F,102000.0,Dec-2015,Late (31-120 days),12.34,Feb-1999
10000.0,B,60000.0,Dec-2015,Charged Off,13.84,Apr-1997
20000.0,B,103500.0,Nov-2015,Fully Paid,16.9,Oct-1984
32000.0,B,70000.0,Nov-2015,Fully Paid,32.39,Apr-1988
25000.0,C,50000.0,Dec-2015,Fully Paid,32.1,Jun-1994
6200.0,B,46000.0,Nov-2015,Fully Paid,30.3,Feb-1994
24000.0,B,97760.0,Nov-2015,Fully Paid,29.3,Mar-1982
12000.0,C,75000.0,Nov-2015,Fully Paid,11.97,Nov-2000
8200.0,B,39000.0,Nov-2015,Charged Off,17.75,Dec-2005
4800.0,B,57000.0,Nov-2015,Fully Paid,22.97,Sep-1990
27300.0,E,65000.0,Nov-2015,Charged Off,30.95,Jan-1990
5000.0,A,90000.0,Nov-2015,Fully Paid,23.92,Feb-2004
5000.0,B,62400.0,Nov-2015,Fully Paid,7.27,Jul-2011
3600.0,B,136000.0,Nov-2015,Fully Paid,9.2,Oct-1997
5000.0,A,20000.0,Nov-2015,Fully Paid,9.52,Feb-2011
9000.0,B,40000.0,Nov-2015,Fully Paid,22.98,Mar-2002
31375.0,C,200000.0,Dec-2015,Fully Paid,22.11,Sep-1999
6000.0,B,33000.0,Nov-2015,Fully Paid,24.65,Nov-2002
20000.0,B,200000.0,Nov-2015,Fully Paid,17.79,Aug-1999
20000.0,C,65000.0,Nov-2015,Fully Paid,24.85,Dec-2007
22000.0,G,55000.0,Dec-2015,Fully Paid,29.45,Jul-2009
27000.0,B,101000.0,Nov-2015,Fully Paid,16.3,Mar-1996
15000.0,C,45000.0,Nov-2015,Current,25.68,May-2001
18000.0,B,60000.0,Nov-2015,Charged Off,38.96,Sep-2000
12000.0,D,45000.0,Nov-2015,Fully Paid,23.35,Mar-1995
8000.0,C,47000.0,Nov-2015,Fully Paid,16.7,Apr-2001
28200.0,C,83000.0,Nov-2015,Fully Paid,39.98,Sep-1980
10000.0,E,45000.0,Nov-2015,Current,19.94,Aug-2008
5000.0,B,55000.0,Nov-2015,Charged Off,12.15,Oct-1995
7000.0,B,29508.0,Dec-2015,Fully Paid,26.64,Jun-1995
7000.0,C,30000.0,Nov-2015,Fully Paid,36.94,Aug-1986
32000.0,C,94000.0,Nov-2015,Current,33.95,May-1978
21000.0,D,50000.0,Nov-2015,Current,15.39,Jul-2001
12000.0,A,65000.0,Nov-2015,Fully Paid,20.11,May-1997
10000.0,B,60000.0,Nov-2015,Fully Paid,9.74,Dec-1997
12000.0,A,75000.0,Nov-2015,Current,26.51,Nov-1993
17000.0,A,65000.0,Nov-2015,Current,18.22,Oct-1993
21000.0,D,100000.0,Nov-2015,Current,13.87,Nov-2002
6000.0,A,45000.0,Nov-2015,Fully Paid,20.14,Sep-1997
20000.0,D,85000.0,Nov-2015,Fully Paid,22.36,Apr-1992
35000.0,E,99000.0,Nov-2015,Charged Off,20.46,Nov-1997
8000.0,B,27000.0,Nov-2015,Fully Paid,15.2,Mar-2008
10000.0,A,65000.0,Nov-2015,Fully Paid,10.08,Jun-2002
12000.0,E,95000.0,Nov-2015,In Grace Period,4.64,Nov-1996
30000.0,B,180000.0,Nov-2015,Current,11.34,Apr-1997
20000.0,B,82000.0,Nov-2015,Fully Paid,21.24,Jun-1999
4000.0,C,40225.0,Nov-2015,Fully Paid,26.13,Dec-2003
19025.0,D,56000.0,Nov-2015,Fully Paid,19.05,Aug-2002
10000.0,C,65000.0,Nov-2015,Fully Paid,6.67,Nov-1993
7500.0,C,40000.0,Dec-2015,Fully Paid,19.44,Apr-2006
9000.0,B,110000.0,Nov-2015,Fully Paid,8.17,Oct-1991
9050.0,G,64000.0,Dec-2015,Fully Paid,11.21,Mar-2000
21000.0,B,140000.0,Nov-2015,Fully Paid,25.74,Apr-1993
10000.0,E,50000.0,Nov-2015,Current,15.24,Jul-2005
20000.0,C,100000.0,Nov-2015,Fully Paid,17.34,Nov-1997
7200.0,B,91500.0,Dec-2015,Fully Paid,16.26,Oct-1998
16900.0,F,58000.0,Dec-2015,Charged Off,29.36,Jul-2003
6000.0,A,32000.0,Nov-2015,Fully Paid,16.54,Aug-2009
25000.0,D,150000.0,Nov-2015,Charged Off,31.91,May-2005
20000.0,C,65000.0,Nov-2015,Fully Paid,8.84,Jun-2007
23775.0,G,61803.0,Nov-2015,Current,18.7,Feb-2007
25600.0,A,77500.0,Nov-2015,Fully Paid,28.28,Sep-1998
9775.0,C,47500.0,Nov-2015,Fully Paid,35.98,May-2003
25000.0,C,93000.0,Nov-2015,Fully Paid,10.87,Feb-2005
10000.0,B,35000.0,Nov-2015,Fully Paid,14.77,Jun-1995
28000.0,F,120000.0,Dec-2015,Fully Paid,23.99,Sep-2005
20000.0,A,58000.0,Nov-2015,Fully Paid,30.73,Feb-2001
20000.0,A,220000.0,Nov-2015,Fully Paid,4.69,Feb-2004
19325.0,D,167321.0,Nov-2015,Fully Paid,11.91,May-2001
25000.0,E,50000.0,Nov-2015,Current,20.6,Jun-1998
28800.0,A,149000.0,Nov-2015,Fully Paid,13.68,Apr-1994
12000.0,C,85000.0,Nov-2015,Fully Paid,29.17,Oct-1996
10000.0,B,69000.0,Nov-2015,Fully Paid,6.66,Feb-1983
25000.0,D,77000.0,Nov-2015,Current,20.11,Jul-2002
35000.0,D,94000.0,Nov-2015,Current,23.2,Jun-1990
9000.0,B,40000.0,Nov-2015,Fully Paid,21.54,Oct-1990
12400.0,C,62000.0,Nov-2015,Fully Paid,35.85,Sep-1990
14800.0,E,80000.0,Nov-2015,Fully Paid,33.63,Oct-1999
11775.0,D,63000.0,Nov-2015,Charged Off,29.81,Feb-2004
20000.0,B,90000.0,Nov-2015,Fully Paid,25.85,Oct-1988
8000.0,C,49800.0,Nov-2015,Fully Paid,19.39,Nov-2005
24000.0,B,78000.0,Nov-2015,Fully Paid,17.95,Jul-2003
8000.0,B,55000.0,Nov-2015,Fully Paid,13.83,Jul-2001
25825.0,F,76000.0,Dec-2015,Charged Off,28.05,Dec-1996
4000.0,B,53000.0,Nov-2015,Fully Paid,22.17,Jul-2004
10000.0,A,195000.0,Nov-2015,Fully Paid,7.4,Oct-1999
20000.0,C,112014.0,Nov-2015,Fully Paid,25.78,May-2000
5000.0,B,36000.0,Nov-2015,Fully Paid,26.17,Aug-1984
2000.0,C,50000.0,Nov-2015,Fully Paid,14.6,Jun-2011
16000.0,B,43000.0,Nov-2015,Charged Off,33.71,Oct-1996
6000.0,D,69500.0,Nov-2015,Fully Paid,26.52,Jan-2004
6400.0,C,29200.0,Nov-2015,Fully Paid,28.98,Oct-2006
9700.0,B,62000.0,Nov-2015,Fully Paid,19.61,Oct-1999
12500.0,A,94700.0,Nov-2015,Fully Paid,11.6,Sep-2002
11875.0,E,33000.0,Dec-2015,Fully Paid,23.53,Mar-1997
11450.0,C,165000.0,Nov-2015,Fully Paid,20.31,Dec-1995
27200.0,B,60000.0,Nov-2015,Current,33.82,Dec-1993
16500.0,A,150000.0,Nov-2015,Fully Paid,11.21,Mar-2003
32025.0,B,250000.0,Nov-2015,Fully Paid,21.85,Jun-1994
7000.0,B,18813.0,Nov-2015,Charged Off,15.95,Feb-2006
4500.0,C,38000.0,Nov-2015,Fully Paid,21.3,Feb-1995
14000.0,B,63000.0,Nov-2015,Fully Paid,27.6,Dec-2003
4800.0,C,49940.0,Nov-2015,Fully Paid,25.96,Jul-2003
30000.0,B,230000.0,Nov-2015,Fully Paid,19.98,Aug-2002
30000.0,B,172000.0,Nov-2015,Fully Paid,7.6,Apr-2009
10000.0,A,99000.0,Nov-2015,Fully Paid,17.3,Dec-1980
10000.0,A,56000.0,Nov-2015,Fully Paid,19.03,Jul-1996
4000.0,D,50000.0,Nov-2015,Charged Off,21.15,Jul-2008
25500.0,D,55485.0,Nov-2015,Fully Paid,26.22,Sep-1999
6000.0,A,25000.0,Nov-2015,Fully Paid,31.3,Jul-2008
20000.0,C,100000.0,Nov-2015,Fully Paid,28.79,Sep-1998
20000.0,A,50000.0,Nov-2015,Fully Paid,21.32,Jan-1996
14975.0,B,60000.0,Nov-2015,Fully Paid,28.86,Sep-1981
21000.0,B,150000.0,Nov-2015,Fully Paid,0.22,Mar-2002
15000.0,C,76200.0,Nov-2015,Current,21.68,Feb-1987
13000.0,A,93808.0,Nov-2015,Fully Paid,20.71,Aug-1993
14800.0,B,115000.0,Nov-2015,Charged Off,13.35,Aug-1998
18000.0,C,64000.0,Nov-2015,Fully Paid,27.21,May-1990
15000.0,B,70000.0,Nov-2015,Charged Off,9.05,Sep-2002
18000.0,C,90000.0,Nov-2015,Charged Off,21.71,May-2006
10800.0,C,50000.0,Nov-2015,Current,12.33,Jul-2003
32000.0,E,120000.0,Nov-2015,Fully Paid,14.88,Mar-2006
24000.0,B,90000.0,Nov-2015,Fully Paid,15.09,Aug-2006
25000.0,E,175000.0,Dec-2015,Current,5.67,Nov-2001
5600.0,C,48000.0,Nov-2015,Fully Paid,26.4,Jul-2001
1200.0,B,45000.0,Nov-2015,Fully Paid,16.35,Dec-2003
2400.0,B,40000.0,Nov-2015,Fully Paid,11.37,Oct-2004
7300.0,D,57500.0,Nov-2015,Fully Paid,14.88,Feb-1998
30000.0,B,140000.0,Dec-2015,Charged Off,15.47,Feb-1987
15125.0,D,45000.0,Nov-2015,Fully Paid,16.96,Aug-2003
10000.0,B,62044.0,Nov-2015,Fully Paid,15.38,Nov-2000
15000.0,C,66000.0,Nov-2015,Fully Paid,5.71,Dec-2004
15600.0,C,39800.0,Nov-2015,Fully Paid,27.62,Mar-2001
12000.0,C,52000.0,Nov-2015,Fully Paid,8.17,Jun-1994
21550.0,E,49000.0,Nov-2015,Charged Off,30.89,Sep-1997
16000.0,F,28000.0,Nov-2015,Charged Off,46.89,Jun-1987
6000.0,C,40000.0,Nov-2015,Fully Paid,14.38,Jul-2004
32000.0,A,155000.0,Nov-2015,Charged Off,20.36,May-1996
30000.0,E,125000.0,Nov-2015,Charged Off,11.22,Sep-1997
5500.0,D,93600.0,Nov-2015,Fully Paid,12.78,Oct-1998
10000.0,C,77000.0,Nov-2015,Fully Paid,7.12,Sep-1998
20000.0,B,73000.0,Nov-2015,Fully Paid,24.35,Apr-1995
5500.0,B,55000.0,Nov-2015,Fully Paid,19.4,Aug-1994
11575.0,C,54000.0,Nov-2015,Charged Off,31.13,Nov-1999
11150.0,B,80000.0,Nov-2015,Fully Paid,21.98,Apr-2002
28000.0,D,115000.0,Nov-2015,Fully Paid,33.06,Mar-1994
12000.0,B,65000.0,Nov-2015,Fully Paid,23.21,Dec-2000
15000.0,C,125000.0,Nov-2015,Charged Off,12.68,Jan-2008
8000.0,A,38000.0,Nov-2015,Fully Paid,10.08,May-2002
21950.0,E,49900.0,Dec-2015,Charged Off,25.11,Jul-2002
13000.0,A,80000.0,Nov-2015,Fully Paid,11.09,Sep-2004
24000.0,C,150000.0,Nov-2015,Fully Paid,12.03,Nov-1984
26050.0,F,65062.4,Nov-2015,Fully Paid,39.83,Aug-1997
35000.0,A,300000.0,Nov-2015,Fully Paid,3.23,May-1993
10000.0,A,35000.0,Nov-2015,Fully Paid,24.25,Oct-1993
1500.0,A,45000.0,Nov-2015,Fully Paid,7.97,Mar-1999
4300.0,A,71250.0,Nov-2015,Fully Paid,26.6,Nov-1997
12000.0,C,94000.0,Nov-2015,Fully Paid,8.01,Jun-1995
15000.0,B,170000.0,Nov-2015,Fully Paid,11.77,Apr-1995
6000.0,B,40000.0,Nov-2015,Fully Paid,5.46,Mar-2002
30000.0,A,120000.0,Nov-2015,Fully Paid,13.94,Jan-1999
6000.0,C,48000.0,Nov-2015,Fully Paid,22.73,Jun-2001
4775.0,D,62000.0,Nov-2015,Charged Off,23.89,May-2006
24000.0,E,138000.0,Nov-2015,Charged Off,29.98,Mar-2002
2000.0,B,62500.0,Nov-2015,Charged Off,22.72,Dec-2002
9000.0,B,65000.0,Nov-2015,Charged Off,20.12,Nov-1984
5000.0,C,35000.0,Nov-2015,Fully Paid,13.89,Dec-2007
8400.0,C,40000.0,Nov-2015,Fully Paid,5.4,May-2009
21600.0,D,51000.0,Nov-2015,Fully Paid,22.24,Nov-1999
12325.0,C,33500.0,Nov-2015,Fully Paid,14.98,Jul-1987
21000.0,C,58200.0,Nov-2015,Fully Paid,11.36,Nov-2001
7000.0,C,35000.0,Nov-2015,Fully Paid,6.31,Oct-2004
35000.0,B,800000.0,Nov-2015,Fully Paid,13.09,Dec-1996
18900.0,D,45045.0,Nov-2015,Fully Paid,35.78,Sep-2001
25000.0,B,125000.0,Dec-2015,Fully Paid,32.56,Jun-2000
16000.0,C,55000.0,Nov-2015,Fully Paid,28.94,Mar-2001
6000.0,B,39000.0,Dec-2015,Fully Paid,11.57,Dec-1985
12000.0,C,78000.0,Nov-2015,Charged Off,30.51,Jun-2001
12000.0,A,90000.0,Nov-2015,Fully Paid,31.35,Oct-1985
25000.0,A,50000.0,Nov-2015,Fully Paid,19.28,Feb-1970
9600.0,B,40000.0,Nov-2015,Fully Paid,15.51,Aug-1999
1400.0,B,60000.0,Nov-2015,Fully Paid,13.98,Aug-2004
12000.0,B,40000.0,Nov-2015,Fully Paid,18.81,Aug-2001
5000.0,B,90000.0,Nov-2015,Fully Paid,4.95,Apr-1997
5000.0,C,32000.0,Nov-2015,Charged Off,18.53,Mar-2001
5000.0,C,50000.0,Nov-2015,Fully Paid,38.2,Nov-2002
9050.0,C,40000.0,Dec-2015,Charged Off,13.71,Oct-1993
30000.0,B,110000.0,Nov-2015,Fully Paid,24.62,Dec-1983
10000.0,C,33000.0,Nov-2015,Fully Paid,28.11,Jun-2001
10000.0,C,65000.0,Nov-2015,Current,10.01,Jul-2004
16800.0,C,200000.0,Dec-2015,Fully Paid,10.22,Feb-2003
21000.0,C,63000.0,Dec-2015,Current,23.49,Nov-2000
19500.0,E,85000.0,Nov-2015,Current,25.13,Mar-1998
22025.0,C,98000.0,Nov-2015,Fully Paid,33.7,Aug-1997
24000.0,A,102000.0,Nov-2015,Fully Paid,11.49,Jun-1997
9000.0,B,52000.0,Nov-2015,Fully Paid,9.07,Feb-2000
8500.0,C,25000.0,Dec-2015,Fully Paid,32.26,Sep-1999
15000.0,C,35000.0,Nov-2015,Charged Off,25.58,Dec-2000
3000.0,D,48880.0,Nov-2015,Fully Paid,17.92,Dec-2004
6400.0,B,43000.0,Nov-2015,Charged Off,29.36,Nov-1989
25000.0,D,60000.0,Nov-2015,Current,33.7,Dec-1994
16000.0,B,54000.0,Dec-2015,Fully Paid,30.67,Aug-2005
24000.0,C,72000.0,Nov-2015,Fully Paid,26.15,Feb-1996
8000.0,C,39000.0,Nov-2015,Fully Paid,10.09,Aug-2005
10000.0,A,57000.0,Nov-2015,Fully Paid,8.66,Apr-2000
3100.0,A,68000.0,Nov-2015,Fully Paid,6.3,Apr-1996
32000.0,C,95105.28,Nov-2015,Fully Paid,29.16,Mar-1992
15000.0,B,140000.0,Nov-2015,Fully Paid,12.68,Nov-1979
26000.0,B,52000.0,Nov-2015,Current,19.27,Sep-1996
12000.0,C,63384.0,Nov-2015,Current,37.11,Jan-2004
8575.0,B,45008.0,Dec-2015,Fully Paid,24.53,May-2007
22400.0,A,100000.0,Nov-2015,Fully Paid,14.62,Mar-1996
18000.0,C,112000.0,Nov-2015,Fully Paid,8.55,May-1989
1000.0,B,50000.0,Nov-2015,Fully Paid,32.45,Jan-1990
8400.0,C,36000.0,Nov-2015,Fully Paid,25.57,Jun-2002
20800.0,D,52000.0,Nov-2015,Charged Off,27.26,Oct-1994
25000.0,C,90000.0,Dec-2015,Charged Off,17.62,Nov-2002
19200.0,C,78562.0,Nov-2015,Fully Paid,12.88,Sep-2001
7000.0,B,35000.0,Nov-2015,Fully Paid,25.46,Mar-2003
19800.0,D,76000.0,Nov-2015,Charged Off,12.68,Nov-1999
10000.0,C,32000.0,Nov-2015,Fully Paid,16.65,Jan-2005
3600.0,C,47100.0,Dec-2015,Fully Paid,12.2,Jul-2004
10000.0,C,84000.0,Dec-2015,Fully Paid,21.47,Oct-2000
3500.0,D,30000.0,Nov-2015,Charged Off,24.32,Feb-2000
5000.0,A,25000.0,Dec-2015,Fully Paid,32.12,Aug-2003
9600.0,D,132000.0,Nov-2015,Charged Off,10.14,Feb-1997
12050.0,F,33500.0,Nov-2015,Current,7.7,Feb-1997
15000.0,C,70000.0,Dec-2015,Charged Off,30.55,Nov-2001
3600.0,C,53778.0,Nov-2015,Fully Paid,29.68,Jun-1996
35000.0,F,135000.0,Dec-2015,Charged Off,17.9,Sep-1995
10000.0,B,51000.0,Nov-2015,Charged Off,19.67,Jun-2002
21000.0,A,240000.0,Dec-2015,Fully Paid,8.03,Mar-1973
9000.0,A,74000.0,Dec-2015,Fully Paid,15.54,Jul-1992
12000.0,C,32933.0,Nov-2015,Current,15.6,Apr-1997
30825.0,B,210000.0,Nov-2015,Fully Paid,14.13,Feb-1989
4000.0,B,28800.0,Nov-2015,Fully Paid,26.38,May-1995
5000.0,C,19500.0,Nov-2015,Fully Paid,34.38,Feb-1990
35000.0,D,115000.0,Nov-2015,Fully Paid,26.42,Oct-1998
2500.0,A,75000.0,Nov-2015,Fully Paid,22.45,Sep-1974
6200.0,C,43200.0,Dec-2015,Fully Paid,34.72,May-2000
7000.0,B,78000.0,Nov-2015,Fully Paid,13.11,Apr-2003
23500.0,E,80000.0,Nov-2015,Fully Paid,29.69,Sep-1999
4800.0,B,130000.0,Nov-2015,Fully Paid,0.56,Jan-2001
7000.0,A,65000.0,Nov-2015,Fully Paid,9.18,Dec-1999
16000.0,D,48000.0,Nov-2015,Current,36.43,Jan-2008
10000.0,B,140000.0,Nov-2015,Current,17.14,Apr-1994
17000.0,B,77000.0,Nov-2015,Fully Paid,29.61,Jun-1998
9200.0,D,28000.0,Nov-2015,Fully Paid,2.31,Jan-2005
20000.0,C,85690.0,Nov-2015,Current,16.44,Dec-1993
